time,value
239513.83219954648,0
239537.052154195,0
239560.27210884352,0
239583.49206349207,0
239606.7120181406,0
239629.9319727891,0
239653.15192743763,0
239676.37188208615,0
239699.5918367347,0
239722.81179138322,0
239746.03174603175,0
239769.25170068027,0
239792.4716553288,0
239815.6916099773,0
239838.91156462586,0
239862.13151927438,0
239885.3514739229,0
239908.57142857142,0
239931.79138321994,0
239955.0113378685,0
239978.231292517,0
240001.45124716553,0
240024.67120181405,0
240047.89115646257,0
240071.1111111111,0
240094.33106575964,0
240117.55102040817,0
240140.7709750567,0
240163.9909297052,0
240187.21088435373,0
240210.43083900228,0
240233.6507936508,0
240256.87074829932,0
240280.09070294784,0
240303.31065759636,0
240326.53061224488,0
240349.75056689343,0
240372.97052154195,0
240396.19047619047,0
240419.410430839,0
240442.63038548752,0
240465.85034013606,0
240489.0702947846,0
240512.2902494331,0
240535.51020408163,0
240558.73015873015,0
240581.95011337867,0
240605.17006802722,0
240628.39002267574,0
240651.60997732426,0
240674.82993197278,0
240698.0498866213,0
240721.26984126985,0
240744.48979591837,0
240767.7097505669,0
240790.9297052154,0
240814.14965986394,0
240837.36961451246,0
240860.589569161,0
240883.80952380953,0
240907.02947845805,0
240930.24943310657,0
240953.4693877551,0
240976.68934240364,0
240999.90929705216,0
241023.12925170068,0
241046.3492063492,0
241069.56916099772,0
241092.78911564624,0
241116.0090702948,0
241139.2290249433,0
241162.44897959183,0
241185.66893424036,0
241208.88888888888,0
241232.10884353743,0
241255.32879818595,0
241278.54875283447,0
241301.768707483,0
241324.9886621315,0
241348.20861678003,0
241371.42857142858,0
241394.6485260771,0
241417.86848072562,0
241441.08843537414,0
241464.30839002266,0
241487.5283446712,0
241510.74829931973,0
241533.96825396825,0
241557.18820861678,0
241580.4081632653,0
241603.62811791382,0
241626.84807256237,0
241650.0680272109,0
241673.2879818594,0
241696.50793650793,0
241719.72789115645,0
241742.947845805,0
241766.16780045352,0
241789.38775510204,0
241812.60770975056,0
241835.82766439908,0
241859.0476190476,0
241882.26757369615,0
241905.48752834467,0
241928.7074829932,0
241951.92743764172,0
241975.14739229024,0
241998.3673469388,0
242021.5873015873,0
242044.80725623583,0
242068.02721088435,0
242091.24716553287,0
242114.4671201814,0
242137.68707482994,0
242160.90702947846,0
242184.12698412698,0
242207.3469387755,0
242230.56689342402,0
242253.78684807257,0
242277.0068027211,0
242300.22675736962,0
242323.44671201814,0
242346.66666666666,0
242369.88662131518,0
242393.10657596373,0
242416.32653061225,0
242439.54648526077,0
242462.7664399093,0
242485.9863945578,0
242509.20634920636,0
242532.42630385488,0
242555.6462585034,0
242578.86621315192,0
242602.08616780044,0
242625.30612244896,0
242648.52607709751,0
242671.74603174604,0
242694.96598639456,0
242718.18594104308,0
242741.4058956916,0
242764.62585034015,0
242787.84580498867,0
242811.0657596372,0
242834.2857142857,0
242857.50566893423,0
242880.72562358275,0
242903.9455782313,0
242927.16553287982,0
242950.38548752834,0
242973.60544217686,0
242996.82539682538,0
243020.0453514739,0
243043.26530612246,0
243066.48526077098,0
243089.7052154195,0
243112.92517006802,0
243136.14512471654,0
243159.3650793651,0
243182.5850340136,0
243205.80498866213,0
243229.02494331065,0
243252.24489795917,0
243275.4648526077,0
243298.68480725624,0
243321.90476190476,0
243345.12471655328,0
243368.3446712018,0
243391.56462585033,0
243414.78458049888,0
243438.0045351474,0
243461.22448979592,0
243484.44444444444,0
243507.66439909296,0
243530.88435374148,0
243554.10430839003,0
243577.32426303855,0
243600.54421768707,0
243623.7641723356,0
243646.9841269841,0
243670.20408163266,0
243693.42403628118,0
243716.6439909297,0
243739.86394557822,0
243763.08390022675,0
243786.30385487527,0
243809.52380952382,0
243832.74376417234,0
243855.96371882086,0
243879.18367346938,0
243902.4036281179,0
243925.62358276645,0
243948.84353741497,0
243972.0634920635,0
243995.283446712,0
244018.50340136053,0
244041.72335600905,0
244064.9433106576,0
244088.16326530612,0
244111.38321995465,0
244134.60317460317,0
244157.8231292517,0
244181.04308390024,0
244204.26303854876,0
244227.48299319728,0
244250.7029478458,0
244273.92290249432,0
244297.14285714284,0
244320.3628117914,0
244343.5827664399,0
244366.80272108843,0
244390.02267573695,0
244413.24263038547,0
244436.46258503402,0
244459.68253968254,0
244482.90249433107,0
244506.1224489796,0
244529.3424036281,0
244552.56235827663,0
244575.78231292518,0
244599.0022675737,0
244622.22222222222,0
244645.44217687074,0
244668.66213151926,0
244691.8820861678,0
244715.10204081633,0
244738.32199546485,0
244761.54195011337,0
244784.7619047619,0
244807.9818594104,0
244831.20181405896,0
244854.42176870749,0
244877.641723356,0
244900.86167800453,0
244924.08163265305,0
244947.3015873016,0
244970.52154195012,0
244993.74149659864,0
245016.96145124716,0
245040.18140589568,0
245063.4013605442,0
245086.62131519275,0
245109.84126984127,0
245133.0612244898,0
245156.2811791383,0
245179.50113378683,0
245202.72108843538,0
245225.9410430839,0
245249.16099773243,0
245272.38095238095,0
245295.60090702947,0
245318.820861678,0
245342.04081632654,0
245365.26077097506,0
245388.48072562358,0
245411.7006802721,0
245434.92063492062,0
245458.14058956917,0
245481.3605442177,0
245504.5804988662,0
245527.80045351473,0
245551.02040816325,0
245574.24036281178,0
245597.46031746033,0
245620.68027210885,0
245643.90022675737,0
245667.1201814059,0
245690.3401360544,0
245713.56009070296,0
245736.78004535148,0
245760.0,0
245783.21995464852,0
245806.43990929704,0
245829.65986394556,0
245852.8798185941,0
245876.09977324263,0
245899.31972789115,0
245922.53968253967,0
245945.7596371882,0
245968.97959183675,0
245992.19954648527,0
246015.4195011338,0
246038.6394557823,0
246061.85941043083,0
246085.07936507935,0
246108.2993197279,0
246131.51927437642,0
246154.73922902494,0
246177.95918367346,0
246201.17913832198,0
246224.39909297053,0
246247.61904761905,0
246270.83900226757,0
246294.0589569161,0
246317.27891156462,0
246340.49886621314,0
246363.7188208617,0
246386.9387755102,0
246410.15873015873,0
246433.37868480725,0
246456.59863945577,0
246479.81859410432,0
246503.03854875284,0
246526.25850340136,0
246549.47845804988,0
246572.6984126984,0
246595.91836734692,0
246619.13832199547,0
246642.358276644,1
246665.57823129251,1
246688.79818594104,1
246712.01814058956,1
246735.2380952381,1
246758.45804988663,1
246781.67800453515,1
246804.89795918367,1
246828.1179138322,1
246851.3378684807,1
246874.55782312926,1
246897.77777777778,1
246920.9977324263,1
246944.21768707482,1
246967.43764172334,1
246990.6575963719,1
247013.8775510204,1
247037.09750566893,1
247060.31746031746,1
247083.53741496598,1
247106.7573696145,1
247129.97732426305,1
247153.19727891157,1
247176.4172335601,1
247199.6371882086,1
247222.85714285713,1
247246.07709750568,1
247269.2970521542,1
247292.51700680272,1
247315.73696145124,1
247338.95691609976,1
247362.17687074828,1
247385.39682539683,1
247408.61678004535,1
247431.83673469388,1
247455.0566893424,1
247478.27664399092,1
247501.49659863947,1
247524.716553288,1
247547.9365079365,1
247571.15646258503,1
247594.37641723355,1
247617.59637188207,1
247640.81632653062,1
247664.03628117914,1
247687.25623582766,1
247710.47619047618,1
247733.6961451247,1
247756.91609977325,1
247780.13605442178,1
247803.3560090703,1
247826.57596371882,1
247849.79591836734,1
247873.01587301586,1
247896.2358276644,1
247919.45578231293,1
247942.67573696145,1
247965.89569160997,1
247989.1156462585,1
248012.335600907,1
248035.55555555556,1
248058.77551020408,1
248081.9954648526,1
248105.21541950112,1
248128.43537414965,1
248151.6553287982,1
248174.87528344672,1
248198.09523809524,1
248221.31519274376,1
248244.53514739228,1
248267.7551020408,1
248290.97505668935,1
248314.19501133787,1
248337.4149659864,1
248360.6349206349,1
248383.85487528343,1
248407.07482993198,1
248430.2947845805,1
248453.51473922902,1
248476.73469387754,1
248499.95464852607,1
248523.1746031746,1
248546.39455782314,1
248569.61451247166,1
248592.83446712018,1
248616.0544217687,1
248639.27437641722,1
248662.49433106577,1
248685.7142857143,1
248708.9342403628,1
248732.15419501133,1
248755.37414965985,1
248778.59410430837,1
248801.81405895692,1
248825.03401360544,1
248848.25396825396,1
248871.47392290249,1
248894.693877551,1
248917.91383219956,1
248941.13378684808,1
248964.3537414966,1
248987.57369614512,1
249010.79365079364,1
249034.01360544216,1
249057.2335600907,1
249080.45351473923,1
249103.67346938775,1
249126.89342403627,1
249150.1133786848,1
249173.33333333334,1
249196.55328798186,1
249219.77324263038,1
249242.9931972789,1
249266.21315192743,1
249289.43310657595,1
249312.6530612245,1
249335.87301587302,1
249359.09297052154,1
249382.31292517006,1
249405.53287981858,1
249428.75283446713,1
249451.97278911565,1
249475.19274376417,1
249498.4126984127,1
249521.6326530612,1
249544.85260770973,1
249568.07256235828,1
249591.2925170068,1
249614.51247165533,1
249637.73242630385,1
249660.95238095237,1
249684.17233560092,1
249707.39229024944,1
249730.61224489796,1
249753.83219954648,1
249777.052154195,1
249800.27210884352,1
249823.49206349207,1
249846.7120181406,1
249869.9319727891,1
249893.15192743763,1
249916.37188208615,1
249939.5918367347,1
249962.81179138322,1
249986.03174603175,1
250009.25170068027,1
250032.4716553288,1
250055.6916099773,1
250078.91156462586,1
250102.13151927438,1
250125.3514739229,1
250148.57142857142,1
250171.79138321994,1
250195.0113378685,1
250218.231292517,1
250241.45124716553,1
250264.67120181405,1
250287.89115646257,1
250311.1111111111,1
250334.33106575964,1
250357.55102040817,1
250380.7709750567,1
250403.9909297052,1
250427.21088435373,1
250450.43083900228,1
250473.6507936508,1
250496.87074829932,1
250520.09070294784,1
250543.31065759636,1
250566.53061224488,1
250589.75056689343,1
250612.97052154195,1
250636.19047619047,1
250659.410430839,1
250682.63038548752,1
250705.85034013606,1
250729.0702947846,1
250752.2902494331,1
250775.51020408163,1
250798.73015873015,1
250821.95011337867,1
250845.17006802722,1
250868.39002267574,1
250891.60997732426,1
250914.82993197278,1
250938.0498866213,1
250961.26984126985,1
250984.48979591837,1
251007.7097505669,1
251030.9297052154,1
251054.14965986394,1
251077.36961451246,1
251100.589569161,1
251123.80952380953,1
251147.02947845805,1
251170.24943310657,1
251193.4693877551,1
251216.68934240364,1
251239.90929705216,1
251263.12925170068,1
251286.3492063492,1
251309.56916099772,1
251332.78911564624,1
251356.0090702948,1
251379.2290249433,1
251402.44897959183,1
251425.66893424036,1
251448.88888888888,1
251472.10884353743,1
251495.32879818595,1
251518.54875283447,1
251541.768707483,1
251564.9886621315,1
251588.20861678003,1
251611.42857142858,1
251634.6485260771,1
251657.86848072562,1
251681.08843537414,1
251704.30839002266,1
251727.5283446712,1
251750.74829931973,1
251773.96825396825,1
251797.18820861678,1
251820.4081632653,1
251843.62811791382,1
251866.84807256237,1
251890.0680272109,1
251913.2879818594,1
251936.50793650793,1
251959.72789115645,1
251982.947845805,1
252006.16780045352,1
252029.38775510204,1
252052.60770975056,1
252075.82766439908,1
252099.0476190476,1
252122.26757369615,1
252145.48752834467,1
252168.7074829932,1
252191.92743764172,1
252215.14739229024,1
252238.3673469388,1
252261.5873015873,1
252284.80725623583,1
252308.02721088435,1
252331.24716553287,1
252354.4671201814,1
252377.68707482994,1
252400.90702947846,1
252424.12698412698,1
252447.3469387755,1
252470.56689342402,1
252493.78684807257,1
252517.0068027211,1
252540.22675736962,1
252563.44671201814,1
252586.66666666666,1
252609.88662131518,1
252633.10657596373,1
252656.32653061225,1
252679.54648526077,1
252702.7664399093,1
252725.9863945578,1
252749.20634920636,1
252772.42630385488,1
252795.6462585034,1
252818.86621315192,1
252842.08616780044,1
252865.30612244896,1
252888.52607709751,1
252911.74603174604,1
252934.96598639456,1
252958.18594104308,1
252981.4058956916,1
253004.62585034012,1
253027.84580498867,1
253051.0657596372,1
253074.2857142857,1
253097.50566893423,1
253120.72562358275,1
253143.9455782313,1
253167.16553287982,1
253190.38548752834,1
253213.60544217686,1
253236.82539682538,1
253260.0453514739,1
253283.26530612246,1
253306.48526077098,1
253329.7052154195,1
253352.92517006802,1
253376.14512471654,1
253399.3650793651,1
253422.5850340136,1
253445.80498866213,1
253469.02494331065,1
253492.24489795917,1
253515.4648526077,1
253538.68480725624,1
253561.90476190476,1
253585.12471655328,1
253608.3446712018,1
253631.56462585033,1
253654.78458049888,1
253678.0045351474,1
253701.22448979592,1
253724.44444444444,1
253747.66439909296,1
253770.88435374148,1
253794.10430839003,1
253817.32426303855,1
253840.54421768707,1
253863.7641723356,1
253886.9841269841,1
253910.20408163266,1
253933.42403628118,1
253956.6439909297,1
253979.86394557822,1
254003.08390022675,1
254026.30385487527,1
254049.52380952382,1
254072.74376417234,1
254095.96371882086,1
254119.18367346938,1
254142.4036281179,1
254165.62358276645,1
254188.84353741497,1
254212.0634920635,1
254235.283446712,1
254258.50340136053,1
254281.72335600905,1
254304.9433106576,1
254328.16326530612,1
254351.38321995465,1
254374.60317460317,1
254397.8231292517,1
254421.04308390024,1
254444.26303854876,1
254467.48299319728,1
254490.7029478458,1
254513.92290249432,1
254537.14285714284,1
254560.3628117914,1
254583.5827664399,1
254606.80272108843,1
254630.02267573695,1
254653.24263038547,1
254676.46258503402,1
254699.68253968254,1
254722.90249433107,1
254746.1224489796,1
254769.3424036281,1
254792.56235827663,1
254815.78231292518,1
254839.0022675737,1
254862.22222222222,1
254885.44217687074,1
254908.66213151926,1
254931.8820861678,1
254955.10204081633,1
254978.32199546485,1
255001.54195011337,1
255024.7619047619,1
255047.9818594104,1
255071.20181405896,1
255094.42176870749,1
255117.641723356,1
255140.86167800453,1
255164.08163265305,1
255187.3015873016,1
255210.52154195012,1
255233.74149659864,1
255256.96145124716,1
255280.18140589568,1
255303.4013605442,1
255326.62131519275,1
255349.84126984127,1
255373.0612244898,1
255396.2811791383,1
255419.50113378683,1
255442.72108843538,1
255465.9410430839,1
255489.16099773243,1
255512.38095238095,1
255535.60090702947,1
255558.820861678,1
255582.04081632654,1
255605.26077097506,1
255628.48072562358,1
255651.7006802721,1
255674.92063492062,1
255698.14058956917,1
255721.3605442177,1
255744.5804988662,1
255767.80045351473,1
255791.02040816325,1
255814.24036281178,1
255837.46031746033,1
255860.68027210885,1
255883.90022675737,1
255907.1201814059,1
255930.3401360544,1
255953.56009070296,1
255976.78004535148,1
256000.0,1
256023.21995464852,1
256046.43990929704,1
256069.65986394556,1
256092.8798185941,1
256116.09977324263,1
256139.31972789115,1
256162.53968253967,1
256185.7596371882,1
256208.97959183675,1
256232.19954648527,1
256255.4195011338,1
256278.6394557823,1
256301.85941043083,1
256325.07936507935,1
256348.2993197279,1
256371.51927437642,1
256394.73922902494,1
256417.95918367346,1
256441.17913832198,1
256464.39909297053,1
256487.61904761905,1
256510.83900226757,1
256534.0589569161,1
256557.27891156462,1
256580.49886621314,1
256603.7188208617,1
256626.9387755102,1
256650.15873015873,1
256673.37868480725,1
256696.59863945577,1
256719.81859410432,1
256743.03854875284,1
256766.25850340136,1
256789.47845804988,1
256812.6984126984,1
256835.91836734692,1
256859.13832199547,1
256882.358276644,1
256905.57823129251,1
256928.79818594104,1
256952.01814058956,1
256975.2380952381,1
256998.45804988663,1
257021.67800453515,1
257044.89795918367,1
257068.1179138322,1
257091.3378684807,1
257114.55782312926,1
257137.77777777778,1
257160.9977324263,1
257184.21768707482,1
257207.43764172334,1
257230.6575963719,1
257253.8775510204,1
257277.09750566893,1
257300.31746031746,1
257323.53741496598,1
257346.7573696145,1
257369.97732426305,1
257393.19727891157,1
257416.4172335601,1
257439.6371882086,1
257462.85714285713,1
257486.07709750568,1
257509.2970521542,1
257532.51700680272,1
257555.73696145124,1
257578.95691609976,1
257602.17687074828,1
257625.39682539683,1
257648.61678004535,1
257671.83673469388,1
257695.0566893424,1
257718.27664399092,1
257741.49659863947,1
257764.716553288,1
257787.9365079365,1
257811.15646258503,1
257834.37641723355,1
257857.59637188207,1
257880.81632653062,1
257904.03628117914,1
257927.25623582766,1
257950.47619047618,1
257973.6961451247,1
257996.91609977323,1
258020.13605442178,1
258043.3560090703,1
258066.57596371882,1
258089.79591836734,1
258113.01587301586,1
258136.2358276644,1
258159.45578231293,1
258182.67573696145,1
258205.89569160997,1
258229.1156462585,1
258252.335600907,1
258275.55555555556,1
258298.77551020408,1
258321.9954648526,1
258345.21541950112,1
258368.43537414965,1
258391.6553287982,1
258414.87528344672,1
258438.09523809524,1
258461.31519274376,1
258484.53514739228,1
258507.7551020408,1
258530.97505668935,1
258554.19501133787,1
258577.4149659864,1
258600.6349206349,1
258623.85487528343,1
258647.07482993198,1
258670.2947845805,1
258693.51473922902,1
258716.73469387754,1
258739.95464852607,1
258763.1746031746,1
258786.39455782314,1
258809.61451247166,1
258832.83446712018,1
258856.0544217687,1
258879.27437641722,1
258902.49433106577,1
258925.7142857143,1
258948.9342403628,1
258972.15419501133,1
258995.37414965985,1
259018.59410430837,1
259041.81405895692,1
259065.03401360544,1
259088.25396825396,1
259111.47392290249,1
259134.693877551,1
259157.91383219956,1
259181.13378684808,1
259204.3537414966,1
259227.57369614512,1
259250.79365079364,1
259274.01360544216,1
259297.2335600907,1
259320.45351473923,1
259343.67346938775,1
259366.89342403627,1
259390.1133786848,1
259413.33333333334,1
259436.55328798186,1
259459.77324263038,1
259482.9931972789,1
259506.21315192743,1
259529.43310657595,1
259552.6530612245,1
259575.87301587302,1
259599.09297052154,1
259622.31292517006,1
259645.53287981858,1
259668.75283446713,1
259691.97278911565,1
259715.19274376417,1
259738.4126984127,1
259761.6326530612,1
259784.85260770973,1
259808.07256235828,1
259831.2925170068,1
259854.51247165533,1
259877.73242630385,1
259900.95238095237,1
259924.17233560092,1
259947.39229024944,1
259970.61224489796,1
259993.83219954648,1
260017.052154195,1
260040.27210884352,1
260063.49206349207,1
260086.7120181406,1
260109.9319727891,1
260133.15192743763,1
260156.37188208615,1
260179.5918367347,1
260202.81179138322,1
260226.03174603175,1
260249.25170068027,1
260272.4716553288,1
260295.6916099773,1
260318.91156462586,1
260342.13151927438,1
260365.3514739229,1
260388.57142857142,1
260411.79138321994,1
260435.0113378685,1
260458.231292517,1
260481.45124716553,1
260504.67120181405,1
260527.89115646257,1
260551.1111111111,1
260574.33106575964,1
260597.55102040817,1
260620.7709750567,1
260643.9909297052,1
260667.21088435373,1
260690.43083900228,1
260713.6507936508,1
260736.87074829932,1
260760.09070294784,1
260783.31065759636,1
260806.53061224488,1
260829.75056689343,1
260852.97052154195,1
260876.19047619047,1
260899.410430839,1
260922.63038548752,1
260945.85034013606,1
260969.0702947846,1
260992.2902494331,1
261015.51020408163,1
261038.73015873015,1
261061.95011337867,1
261085.17006802722,1
261108.39002267574,1
261131.60997732426,1
261154.82993197278,1
261178.0498866213,1
261201.26984126985,1
261224.48979591837,1
261247.7097505669,1
261270.9297052154,1
261294.14965986394,1
261317.36961451246,1
261340.589569161,1
261363.80952380953,1
261387.02947845805,1
261410.24943310657,1
261433.4693877551,1
261456.68934240364,1
261479.90929705216,1
261503.12925170068,1
261526.3492063492,1
261549.56916099772,1
261572.78911564624,1
261596.0090702948,1
261619.2290249433,1
261642.44897959183,1
261665.66893424036,1
261688.88888888888,1
261712.10884353743,1
261735.32879818595,1
261758.54875283447,1
261781.768707483,1
261804.9886621315,1
261828.20861678003,1
261851.42857142858,1
261874.6485260771,1
261897.86848072562,1
261921.08843537414,1
261944.30839002266,1
261967.5283446712,1
261990.74829931973,1
262013.96825396825,1
262037.18820861678,1
262060.4081632653,1
262083.62811791382,1
262106.84807256237,1
262130.0680272109,1
262153.2879818594,1
262176.50793650793,1
262199.72789115645,1
262222.94784580497,1
262246.1678004535,1
262269.387755102,1
262292.6077097506,1
262315.8276643991,1
262339.04761904763,1
262362.26757369615,1
262385.4875283447,1
262408.7074829932,1
262431.9274376417,1
262455.14739229024,1
262478.36734693876,1
262501.5873015873,1
262524.8072562358,1
262548.0272108844,1
262571.2471655329,1
262594.4671201814,1
262617.68707482994,1
262640.90702947846,1
262664.126984127,1
262687.3469387755,1
262710.566893424,1
262733.78684807254,1
262757.00680272107,1
262780.2267573696,1
262803.44671201817,1
262826.6666666667,1
262849.8866213152,1
262873.1065759637,1
262896.32653061225,1
262919.54648526077,1
262942.7664399093,1
262965.9863945578,1
262989.20634920633,1
263012.42630385485,1
263035.6462585034,1
263058.86621315195,1
263082.0861678005,1
263105.306122449,1
263128.5260770975,1
263151.74603174604,1
263174.96598639456,1
263198.1859410431,1
263221.4058956916,1
263244.6258503401,1
263267.84580498864,1
263291.06575963716,1
263314.28571428574,1
263337.50566893426,1
263360.7256235828,1
263383.9455782313,1
263407.1655328798,1
263430.38548752834,1
263453.60544217686,1
263476.8253968254,1
263500.0453514739,1
263523.2653061224,1
263546.48526077095,1
263569.7052154195,1
263592.92517006805,1
263616.14512471657,1
263639.3650793651,1
263662.5850340136,1
263685.80498866213,1
263709.02494331065,1
263732.2448979592,1
263755.4648526077,1
263778.6848072562,1
263801.90476190473,1
263825.1247165533,1
263848.34467120183,1
263871.56462585035,1
263894.7845804989,1
263918.0045351474,1
263941.2244897959,1
263964.44444444444,1
263987.66439909296,1
264010.8843537415,1
264034.10430839,1
264057.3242630385,1
264080.5442176871,1
264103.7641723356,1
264126.98412698414,1
264150.20408163266,1
264173.4240362812,1
264196.6439909297,1
264219.8639455782,1
264243.08390022675,1
264266.30385487527,1
264289.5238095238,1
264312.7437641723,1
264335.9637188209,1
264359.1836734694,1
264382.4036281179,1
264405.62358276645,1
264428.84353741497,1
264452.0634920635,1
264475.283446712,1
264498.50340136053,1
264521.72335600905,1
264544.9433106576,1
264568.1632653061,1
264591.3832199547,1
264614.6031746032,1
264637.8231292517,1
264661.04308390024,1
264684.26303854876,1
264707.4829931973,0
264730.7029478458,0
264753.9229024943,0
264777.14285714284,0
264800.36281179136,0
264823.5827664399,0
264846.80272108846,0
264870.022675737,0
264893.2426303855,0
264916.462585034,0
264939.68253968254,0
264962.90249433107,0
264986.1224489796,0
265009.3424036281,0
265032.5623582766,0
265055.78231292515,0
265079.00226757367,0
265102.22222222225,0
265125.44217687077,0
265148.6621315193,0
265171.8820861678,0
265195.10204081633,0
265218.32199546485,0
265241.5419501134,0
265264.7619047619,0
265287.9818594104,0
265311.20181405894,0
265334.42176870746,0
265357.641723356,0
265380.86167800456,0
265404.0816326531,0
265427.3015873016,0
265450.5215419501,0
265473.74149659864,0
265496.96145124716,0
265520.1814058957,0
265543.4013605442,0
265566.6213151927,0
265589.84126984124,0
265613.06122448976,0
265636.28117913834,0
265659.50113378686,0
265682.7210884354,0
265705.9410430839,0
265729.1609977324,0
265752.38095238095,0
265775.60090702947,0
265798.820861678,0
265822.0408163265,0
265845.26077097503,0
265868.48072562355,0
265891.70068027213,0
265914.92063492065,0
265938.1405895692,0
265961.3605442177,0
265984.5804988662,0
266007.80045351473,0
266031.02040816325,0
266054.2403628118,0
266077.4603174603,0
266100.6802721088,0
266123.90022675734,0
266147.1201814059,0
266170.34013605444,0
266193.56009070296,0
266216.7800453515,0
266240.0,0
266263.2199546485,0
266286.43990929704,0
266309.65986394556,0
266332.8798185941,0
266356.0997732426,0
266379.3197278911,0
266402.5396825397,0
266425.7596371882,0
266448.97959183675,0
266472.19954648527,0
266495.4195011338,0
266518.6394557823,0
266541.8594104308,0
266565.07936507935,0
266588.29931972787,0
266611.5192743764,0
266634.7392290249,0
266657.9591836735,0
266681.179138322,0
266704.39909297053,0
266727.61904761905,0
266750.8390022676,0
266774.0589569161,0
266797.2789115646,0
266820.49886621314,0
266843.71882086166,0
266866.9387755102,0
266890.1587301587,0
266913.3786848073,0
266936.5986394558,0
266959.8185941043,0
266983.03854875284,0
267006.25850340136,0
267029.4784580499,0
267052.6984126984,0
267075.9183673469,0
267099.13832199544,0
267122.35827664396,0
267145.5782312925,0
267168.79818594106,0
267192.0181405896,0
267215.2380952381,0
267238.4580498866,0
267261.67800453515,0
267284.89795918367,0
267308.1179138322,0
267331.3378684807,0
267354.55782312923,0
267377.77777777775,0
267400.9977324263,0
267424.21768707485,0
267447.4376417234,0
267470.6575963719,0
267493.8775510204,0
267517.09750566893,0
267540.31746031746,0
267563.537414966,0
267586.7573696145,0
267609.977324263,0
267633.19727891154,0
267656.41723356006,0
267679.63718820864,0
267702.85714285716,0
267726.0770975057,0
267749.2970521542,0
267772.5170068027,0
267795.73696145124,0
267818.95691609976,0
267842.1768707483,0
267865.3968253968,0
267888.6167800453,0
267911.83673469385,0
267935.0566893424,0
267958.27664399095,0
267981.49659863947,0
268004.716553288,0
268027.9365079365,0
268051.15646258503,0
268074.37641723355,0
268097.5963718821,0
268120.8163265306,0
268144.0362811791,0
268167.25623582763,0
268190.4761904762,0
268213.69614512473,0
268236.91609977325,0
268260.1360544218,0
268283.3560090703,0
268306.5759637188,0
268329.79591836734,0
268353.01587301586,0
268376.2358276644,0
268399.4557823129,0
268422.6757369614,0
268445.89569161,0
268469.1156462585,0
268492.33560090704,0
268515.55555555556,0
268538.7755102041,0
268561.9954648526,0
268585.2154195011,0
268608.43537414965,0
268631.65532879817,0
268654.8752834467,0
268678.0952380952,0
268701.3151927438,0
268724.5351473923,0
268747.7551020408,0
268770.97505668935,0
268794.19501133787,0
268817.4149659864,0
268840.6349206349,0
268863.85487528343,0
268887.07482993195,0
268910.2947845805,0
268933.514739229,0
268956.7346938776,0
268979.9546485261,0
269003.1746031746,0
269026.39455782314,0
269049.61451247166,0
269072.8344671202,0
269096.0544217687,0
269119.2743764172,0
269142.49433106574,0
269165.71428571426,0
269188.9342403628,0
269212.15419501136,0
269235.3741496599,0
269258.5941043084,0
269281.8140589569,0
269305.03401360544,0
269328.25396825396,0
269351.4739229025,0
269374.693877551,0
269397.9138321995,0
269421.13378684805,0
269444.35374149657,0
269467.57369614515,0
269490.79365079367,0
269514.0136054422,0
269537.2335600907,0
269560.45351473923,0
269583.67346938775,0
269606.8934240363,0
269630.1133786848,0
269653.3333333333,0
269676.55328798183,0
269699.77324263036,0
269722.99319727893,0
269746.21315192746,0
269769.433106576,0
269792.6530612245,0
269815.873015873,0
269839.09297052154,0
269862.31292517006,0
269885.5328798186,0
269908.7528344671,0
269931.9727891156,0
269955.19274376414,0
269978.4126984127,0
270001.63265306124,0
270024.85260770976,0
270048.0725623583,0
270071.2925170068,0
270094.5124716553,0
270117.73242630385,0
270140.95238095237,0
270164.1723356009,0
270187.3922902494,0
270210.61224489793,0
270233.8321995465,0
270257.05215419503,0
270280.27210884355,0
270303.49206349207,0
270326.7120181406,0
270349.9319727891,0
270373.15192743763,0
270396.37188208615,0
270419.5918367347,0
270442.8117913832,0
270466.0317460317,0
270489.2517006803,0
270512.4716553288,0
270535.69160997734,0
270558.91156462586,0
270582.1315192744,0
270605.3514739229,0
270628.5714285714,0
270651.79138321994,0
270675.01133786846,0
270698.231292517,0
270721.4512471655,0
270744.6712018141,0
270767.8911564626,0
270791.1111111111,0
270814.33106575964,0
270837.55102040817,0
270860.7709750567,0
270883.9909297052,0
270907.2108843537,0
270930.43083900225,0
270953.65079365077,0
270976.8707482993,0
271000.09070294787,0
271023.3106575964,0
271046.5306122449,0
271069.75056689343,0
271092.97052154195,0
271116.1904761905,0
271139.410430839,0
271162.6303854875,0
271185.85034013604,0
271209.07029478456,0
271232.2902494331,0
271255.51020408166,0
271278.7301587302,0
271301.9501133787,0
271325.1700680272,0
271348.39002267574,0
271371.60997732426,0
271394.8299319728,0
271418.0498866213,0
271441.2698412698,0
271464.48979591834,0
271487.70975056686,0
271510.92970521544,0
271534.14965986396,0
271557.3696145125,0
271580.589569161,0
271603.8095238095,0
271627.02947845805,0
271650.24943310657,0
271673.4693877551,0
271696.6893424036,0
271719.90929705213,0
271743.12925170065,0
271766.34920634923,0
271789.56916099775,0
271812.7891156463,0
271836.0090702948,0
271859.2290249433,0
271882.44897959183,0
271905.66893424036,0
271928.8888888889,0
271952.1088435374,0
271975.3287981859,0
271998.54875283444,0
272021.768707483,0
272044.98866213154,0
272068.20861678006,0
272091.4285714286,0
272114.6485260771,0
